DIRECTION	COURSE_ID	START / GOAL	SOLUTION_ATTEMPT	LEVEL	PARAMETERS NOT SPLIT	TOTAL TIME (SECONDS)	PROBLEM	OVERALL INTERACITON #	TIME IN SECONDS	PRE_STATE	PRE_CONDITION	POST_CONDITION	ADDED EDGE	POST_STATE	ERROR	GOAL	ACTION	START TIME	END TIME	SERVER TIME	STUDENT_ID
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	3	1	~Z	380	5	29046	0	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z"	0	0	Del	Tue Dec 15 00:32:39 EST 2009	Tue Dec 15 00:38:59 EST 2009	Tue Dec 15 00:38:59 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	3	1	"pv~W,~p/~W"	388	5	29048	5	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z"	~W	"pv~W,~p"	"~W->pv~W,~p,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z,pv~W,~p"	0	0	DS	Tue Dec 15 00:32:39 EST 2009	Tue Dec 15 00:39:02 EST 2009	Tue Dec 15 00:39:07 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	3	1	pv~W	396	5	29049	8	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z,pv~W,~p"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z"	0	0	Del	Tue Dec 15 00:32:40 EST 2009	Tue Dec 15 00:39:08 EST 2009	Tue Dec 15 00:39:16 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	3	1	~p	396	5	29050	0	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z"	0	0	Del	Tue Dec 15 00:32:40 EST 2009	Tue Dec 15 00:39:16 EST 2009	Tue Dec 15 00:39:16 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	3	1	"~Wvq,~q/~W"	408	5	29052	8	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z"	~W	"~Wvq,~q"	"~W->~Wvq,~q,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z,~Wvq,~q"	0	0	DS	Tue Dec 15 00:32:40 EST 2009	Tue Dec 15 00:39:20 EST 2009	Tue Dec 15 00:39:28 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	3	1	~Wvq	422	5	29053	14	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z,~Wvq,~q"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z"	0	0	Del	Tue Dec 15 00:32:40 EST 2009	Tue Dec 15 00:39:28 EST 2009	Tue Dec 15 00:39:42 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	3	1	~q	422	5	29054	0	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z"	0	0	Del	Tue Dec 15 00:32:40 EST 2009	Tue Dec 15 00:39:42 EST 2009	Tue Dec 15 00:39:42 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	3	1	p&~W/~W	499	5	29056	74	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z"	~W	p&~W	"~W->p&~W,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z,p&~W"	0	0	SIMP	Tue Dec 15 00:32:40 EST 2009	Tue Dec 15 00:39:45 EST 2009	Tue Dec 15 00:40:59 EST 2009	7.28E+13
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	3	1	Z&~W/~W	511	5	29057	11	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z,p&~W"	~W	Z&~W		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Z&~W,Zv~W,~Z"	0	0	INST	Tue Dec 15 00:32:40 EST 2009	Tue Dec 15 00:41:00 EST 2009	Tue Dec 15 00:41:11 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	3	1	Tvq	761	5	29059	242	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Z&~W,Zv~W,~Z"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Z&~W,Zv~W,~Z"	0	0	Del	Tue Dec 15 00:32:40 EST 2009	Tue Dec 15 00:41:19 EST 2009	Tue Dec 15 00:45:21 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	3	1	~q	761	5	29060	0	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Z&~W,Zv~W,~Z"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Z&~W,Zv~W,~Z"	0	0	Del	Tue Dec 15 00:32:40 EST 2009	Tue Dec 15 00:45:21 EST 2009	Tue Dec 15 00:45:21 EST 2009	7.28E+13
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	XvS	13	5	29062	13	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/XvS"	XvS	INST-ERROR		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/XvS"	51	0	INST	Tue Dec 15 00:39:09 EST 2009	Tue Dec 15 00:39:09 EST 2009	Tue Dec 15 00:39:22 EST 2009	7.28E+13
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	XvS	17	5	29063	3	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/XvS"				"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/XvS"	0	0	INST	Tue Dec 15 00:39:09 EST 2009	Tue Dec 15 00:39:23 EST 2009	Tue Dec 15 00:39:26 EST 2009	7.28E+13
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	X/XvS	49	5	29064	32	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/XvS"	XvS	X		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/X,XvS"	0	0	INST	Tue Dec 15 00:39:09 EST 2009	Tue Dec 15 00:39:26 EST 2009	Tue Dec 15 00:39:58 EST 2009	7.28E+13
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	X	55	5	29065	6	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/X,XvS"				"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/X,XvS"	0	0	INST	Tue Dec 15 00:39:09 EST 2009	Tue Dec 15 00:39:58 EST 2009	Tue Dec 15 00:40:04 EST 2009	7.28E+13
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	XvS	60	5	29066	4	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/X,XvS"	XvS	INST-ERROR		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/X,XvS"	51	0	INST	Tue Dec 15 00:39:09 EST 2009	Tue Dec 15 00:40:05 EST 2009	Tue Dec 15 00:40:09 EST 2009	7.28E+13
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	XvS	64	5	29067	4	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/X,XvS"				"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/X,XvS"	0	0	INST	Tue Dec 15 00:39:10 EST 2009	Tue Dec 15 00:40:10 EST 2009	Tue Dec 15 00:40:14 EST 2009	7.28E+13
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	S/XvS	67	5	29068	2	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/X,XvS"	XvS	S		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,X,XvS"	0	0	INST	Tue Dec 15 00:39:10 EST 2009	Tue Dec 15 00:40:15 EST 2009	Tue Dec 15 00:40:17 EST 2009	7.28E+13
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	S	77	5	29069	9	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,X,XvS"	S	INST-ERROR		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,X,XvS"	9	0	INST	Tue Dec 15 00:39:10 EST 2009	Tue Dec 15 00:40:18 EST 2009	Tue Dec 15 00:40:27 EST 2009	7.28E+13
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	S	79	5	29070	2	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,X,XvS"				"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,X,XvS"	0	0	INST	Tue Dec 15 00:39:10 EST 2009	Tue Dec 15 00:40:27 EST 2009	Tue Dec 15 00:40:29 EST 2009	7.28E+13
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	"p>S,p/S"	101	5	29071	21	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,X,XvS"	S	"p>S,p"		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,X,XvS,p>S,p"	0	0	INST	Tue Dec 15 00:39:10 EST 2009	Tue Dec 15 00:40:30 EST 2009	Tue Dec 15 00:40:51 EST 2009	7.28E+13
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	"T>S,T/S"	122	5	29072	21	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,X,XvS,p>S,p"	S	"T>S,T"		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,X,XvS"	0	0	INST	Tue Dec 15 00:39:10 EST 2009	Tue Dec 15 00:40:51 EST 2009	Tue Dec 15 00:41:12 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	T>S	136	5	29074	3	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,X,XvS"	null	null		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,X,XvS"	0	0	Extr	Tue Dec 15 00:39:10 EST 2009	Tue Dec 15 00:41:23 EST 2009	Tue Dec 15 00:41:26 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	"p>(T>S),p/T>S"	205	5	29075	68	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,X,XvS"	T>S	"p>(T>S),p"	"T>S->p>(T>S),p,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,X,XvS,p>(T>S),p"	0	0	MP	Tue Dec 15 00:39:10 EST 2009	Tue Dec 15 00:41:27 EST 2009	Tue Dec 15 00:42:35 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	p>(T>S)	225	5	29076	20	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,X,XvS,p>(T>S),p"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,X,XvS"	0	0	Del	Tue Dec 15 00:39:10 EST 2009	Tue Dec 15 00:42:35 EST 2009	Tue Dec 15 00:42:55 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	p	225	5	29077	0	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,X,XvS"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,X,XvS"	0	0	Del	Tue Dec 15 00:39:10 EST 2009	Tue Dec 15 00:42:55 EST 2009	Tue Dec 15 00:42:55 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	"(T>S)vq,~q/T>S"	249	5	29079	20	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,X,XvS"	T>S	"(T>S)vq,~q"	"T>S->(T>S)vq,~q,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(T>S)vq,~q,S,T>S,T,X,XvS"	0	0	DS	Tue Dec 15 00:39:10 EST 2009	Tue Dec 15 00:42:59 EST 2009	Tue Dec 15 00:43:19 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	(T>S)vq	256	5	29080	7	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(T>S)vq,~q,S,T>S,T,X,XvS"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,X,XvS"	0	0	Del	Tue Dec 15 00:39:10 EST 2009	Tue Dec 15 00:43:19 EST 2009	Tue Dec 15 00:43:26 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	~q	256	5	29081	0	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,X,XvS"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,X,XvS"	0	0	Del	Tue Dec 15 00:39:10 EST 2009	Tue Dec 15 00:43:26 EST 2009	Tue Dec 15 00:43:26 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	"pv(T>S),~p/T>S"	261	5	29083	2	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,X,XvS"	T>S	"pv(T>S),~p"	"T>S->pv(T>S),~p,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,X,XvS,pv(T>S),~p"	0	0	DS	Tue Dec 15 00:39:11 EST 2009	Tue Dec 15 00:43:30 EST 2009	Tue Dec 15 00:43:32 EST 2009	7.28E+13
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	"Wv(T>S),~W/T>S"	289	5	29084	27	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,X,XvS,pv(T>S),~p"	T>S	"Wv(T>S),~W"		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS"	0	0	INST	Tue Dec 15 00:39:11 EST 2009	Tue Dec 15 00:43:33 EST 2009	Tue Dec 15 00:44:00 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	~W	306	5	29086	3	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS"	null	null		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS"	0	0	Extr	Tue Dec 15 00:39:11 EST 2009	Tue Dec 15 00:44:14 EST 2009	Tue Dec 15 00:44:17 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	"p>~W,p/~W"	311	5	29087	5	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS"	~W	"p>~W,p"	"~W->p>~W,p,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,p>~W,p"	0	0	MP	Tue Dec 15 00:42:43 EST 2009	Tue Dec 15 00:47:49 EST 2009	Tue Dec 15 00:47:54 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	p>~W	338	5	29088	26	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,p>~W,p"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS"	0	0	Del	Tue Dec 15 00:42:43 EST 2009	Tue Dec 15 00:47:55 EST 2009	Tue Dec 15 00:48:21 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	p	338	5	29089	0	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS"	0	0	Del	Tue Dec 15 00:42:43 EST 2009	Tue Dec 15 00:48:21 EST 2009	Tue Dec 15 00:48:21 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	~W	345	5	29091	2	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS"	null	null		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS"	0	0	Extr	Tue Dec 15 00:42:44 EST 2009	Tue Dec 15 00:48:27 EST 2009	Tue Dec 15 00:48:29 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	"~Wvq,~q/~W"	368	5	29092	23	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS"	~W	"~Wvq,~q"	"~W->~Wvq,~q,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,~Wvq,~q"	0	0	DS	Tue Dec 15 00:42:44 EST 2009	Tue Dec 15 00:48:29 EST 2009	Tue Dec 15 00:48:52 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	~Wvq	390	5	29093	22	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,~Wvq,~q"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS"	0	0	Del	Tue Dec 15 00:42:44 EST 2009	Tue Dec 15 00:48:52 EST 2009	Tue Dec 15 00:49:14 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	~q	390	5	29094	0	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS"	0	0	Del	Tue Dec 15 00:42:44 EST 2009	Tue Dec 15 00:49:14 EST 2009	Tue Dec 15 00:49:14 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	"pv~W,~p/~W"	395	5	29096	2	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS"	~W	"pv~W,~p"	"~W->pv~W,~p,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,pv~W,~p"	0	0	DS	Tue Dec 15 00:42:44 EST 2009	Tue Dec 15 00:49:17 EST 2009	Tue Dec 15 00:49:19 EST 2009	7.28E+13
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	"Zv~W,~Z/~W"	448	5	29097	53	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,pv~W,~p"	~W	"Zv~W,~Z"		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z"	0	0	INST	Tue Dec 15 00:42:44 EST 2009	Tue Dec 15 00:49:19 EST 2009	Tue Dec 15 00:50:12 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	Zv~W	462	5	29098	13	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z"	0	0	Del	Tue Dec 15 00:42:44 EST 2009	Tue Dec 15 00:50:13 EST 2009	Tue Dec 15 00:50:26 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	~Z	462	5	29099	0	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z"	0	0	Del	Tue Dec 15 00:42:44 EST 2009	Tue Dec 15 00:50:26 EST 2009	Tue Dec 15 00:50:26 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	"pv~W,~p/~W"	467	5	29101	2	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z"	~W	"pv~W,~p"	"~W->pv~W,~p,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z,pv~W,~p"	0	0	DS	Tue Dec 15 00:42:44 EST 2009	Tue Dec 15 00:50:29 EST 2009	Tue Dec 15 00:50:31 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	pv~W	475	5	29102	8	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z,pv~W,~p"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z"	0	0	Del	Tue Dec 15 00:42:44 EST 2009	Tue Dec 15 00:50:31 EST 2009	Tue Dec 15 00:50:39 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	~p	475	5	29103	0	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z"	0	0	Del	Tue Dec 15 00:42:44 EST 2009	Tue Dec 15 00:50:39 EST 2009	Tue Dec 15 00:50:39 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	"pv~W,~p/~W"	495	5	29105	16	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z"	~W	"pv~W,~p"	"~W->pv~W,~p,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z,pv~W,~p"	0	0	DS	Tue Dec 15 00:42:45 EST 2009	Tue Dec 15 00:50:44 EST 2009	Tue Dec 15 00:51:00 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	pv~W	503	5	29106	8	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z,pv~W,~p"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z"	0	0	Del	Tue Dec 15 00:42:45 EST 2009	Tue Dec 15 00:51:00 EST 2009	Tue Dec 15 00:51:08 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	~p	503	5	29107	0	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z"	0	0	Del	Tue Dec 15 00:42:45 EST 2009	Tue Dec 15 00:51:08 EST 2009	Tue Dec 15 00:51:08 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	"~Wvq,~q/~W"	510	5	29109	4	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z"	~W	"~Wvq,~q"	"~W->~Wvq,~q,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z,~Wvq,~q"	0	0	DS	Tue Dec 15 00:42:45 EST 2009	Tue Dec 15 00:51:11 EST 2009	Tue Dec 15 00:51:15 EST 2009	7.28E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	4	1	~Wvq	520	5	29110	10	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z,~Wvq,~q"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,X,XvS,Zv~W,~Z"	0	0	Del	Tue Dec 15 00:42:45 EST 2009	Tue Dec 15 00:51:15 EST 2009	Tue Dec 15 00:51:25 EST 2009	7.28E+13
